candidate_id,"x [nm]","y [nm]",Δx [nm],Δy [nm],sigma_x,sigma_y,del_sigma_x,del_sigma_y,p,"t [ms]",Δt [ms],N_events,x_dim [px],y_dim [px],t_dim [ms],frame
26,35757.61633446521,32369.35189786213,7.503380669738739,6.614239166278529,93.01424660495144,82.0302584846684,7.015331706900778,6.152132187574983,2,3859.350914172255,46.28140519080722,75,12,9,171.78900000000002,3055
27,38046.33590680677,35617.10094043737,4.498780912943367,4.659414650099881,105.34067050394657,109.10504809632597,4.249375151044341,4.399346298883559,2,3922.8139593087462,38606.459743953514,117,12,12,292.087,3119
28,33357.95449317667,33682.17136453269,10.423743721230526,10.422724050789501,39.50187510671714,39.51025788960073,5.448459303228215,5.453622471102014,1,3955.726515524673,877.4614652045279,32,8,7,96.163,3152
29,35861.63296698126,28266.547081590812,12.93507098172093,13.491231664972856,101.66729321900819,105.80045693585578,19.78740990566022,20.21879680848574,1,4322.587563406318,136.97679039884764,43,6,6,75.593,3519
30,33363.67030816099,33759.45060517573,9.56297287802698,10.47529557615288,85.20793815236168,93.36053311076523,9.55105664361334,10.396702496309643,2,4317.023995604518,525.5212818765316,70,8,8,146.193,3513
31,33698.3782498005,32841.8427549035,6.457445878796733,6.391570631785052,123.91600900247647,122.52424353037993,6.353373642745385,6.247118777923383,2,4562.900496623448,1.2873266105750187,181,13,10,295.548,3759
32,35039.9347939055,31182.6085210245,7.008346269375469,13.886744789483231,37.828873986407814,101.48345371555615,3.643036934916566,14.089372990045145,2,4569.205090023107,106.8641090936623,24,8,6,113.86200000000001,3765
33,37506.21393827009,28818.938675262976,6.907313907605942,6.30108768039482,90.02631057596226,82.37185394868897,6.87139552821813,6.378681540607857,2,4755.790746318106,5.748947910718811,52,6,9,79.133,3952
34,38328.49502013289,34647.417908477524,7.561212989226471,10.90082383589058,58.9615927533503,84.05768251626775,6.784698562540097,10.337068971102338,2,4767.5544573899515,578.2093243654167,53,6,10,105.163,3964
35,33929.09709162766,30695.59788525496,6.837149606581727,5.760876983615601,97.0316195816354,81.7515668814937,6.545651567320667,5.484315470892315,2,4897.47732501133,579.1304096474341,59,12,7,157.888,4093
36,40081.33209809929,33976.3509746217,4.517021200400958,4.637741243589234,86.04733903819769,88.40240568605707,4.298403846694342,4.393377145942687,2,4922.133141223035,12.57182548935572,66,11,8,134.03,4118
37,33678.37335858748,32853.07847196116,6.060242658294454,6.491620043145988,113.98397343521674,122.09374512262401,5.966794409771099,6.3827807267104175,2,4967.456484809576,5.140466644745889,96,11,11,307.207,4163
38,36421.79520325075,34596.807666926405,4.492219860722458,4.581923254579149,125.43704796283548,127.93481443062676,4.395812786619438,4.475126544625862,2,5100.892514834328,2.3055860593908375,278,13,11,550.493,4297
39,37550.28764532205,31042.702007309,18.08381119364955,14.915292651245036,95.81066279491395,79.21447902400755,18.090856900467625,15.19718202254505,1,5155.926603681257,418.46996060699394,46,8,7,144.762,4352
40,38366.63302318687,34769.59268366786,3.2727903389772646,4.7572571065233795,98.06893351045002,142.4523967155036,3.1201590577020117,4.517987686158839,2,5446.183904780771,2.7907984943612645,229,12,13,463.15500000000003,4642
41,36331.91995297553,31410.148104747477,6.106167592306621,6.598315737313945,116.78085850739816,124.0604394800937,6.070983152706382,6.639745287354142,2,5518.01073112638,11.168119600513945,155,11,10,313.081,4714
42,37490.52928375571,29671.365199561238,6.298475814266342,6.285665598702015,108.14903315111314,107.96062684794282,6.0015358639223235,6.010580742300568,2,5703.7885712218795,14.812235685385307,127,9,14,212.805,4900
43,38952.91669264331,31098.243536713388,4.201711754226218,5.4865423306466194,69.43687782142052,90.23069260253315,4.08344302541568,5.269960276287398,1,5920.482107319343,89.4599062699584,51,8,8,67.831,5116
44,36346.93935786571,31435.278637981133,6.983059694596642,7.4190204192996365,107.16034183594148,114.86738159388595,7.587983358793711,8.022957174079286,2,6038.85419130182,14.973482205689422,58,8,8,215.122,5235
45,40740.23818529275,31438.889320024296,9.333536820604065,9.969241793145752,74.52507375778849,79.51412417728717,9.262806109245318,9.892736436573319,1,6292.262016618186,2651.733414446028,36,8,6,116.253,5488
46,37817.25458137497,33321.97840808332,3.9902326723988395,4.764660062882633,83.01962926659081,99.12262871372107,3.7222178149396568,4.4479567092873475,1,6284.234479642984,132.64382893629025,90,11,11,141.546,5480
47,36137.86482308202,34464.707182209,2.808365911771103,2.7627666392580297,126.06506826370094,124.0181877763841,2.5875762147803116,2.545594950648786,2,6487.762369230769,41.03015404893153,593,17,18,562.347,5684
48,35927.18158457802,28214.016904691503,12.042856419286068,13.016703507906842,78.34532861616766,83.85544329359038,12.424610190603197,13.309912174344818,1,6448.129676972211,296.3606600665696,31,7,6,25.559,5644
49,35825.6023629803,32339.94291213176,6.239554188411432,6.644569344572465,85.60998314924929,91.19146751646001,5.766900752973049,6.136708788726253,2,6835.923999172365,7.546982811168974,127,12,12,183.579,6032
50,37318.674239578984,29690.24951345459,4.63889674482293,4.700952593945836,95.33909510321965,96.58799775576298,4.441446997626165,4.493615156914191,2,6981.261806542263,75.09172913432113,85,10,10,130.133,6177
51,35948.87114165777,28237.10539960496,7.630130033227315,7.854904875510497,88.22301955613868,90.76705282223654,7.420034548643124,7.651132141726542,2,7221.974181610883,7.4856153376167605,63,8,9,169.868,6418
52,36316.74407443191,34618.976574755376,13.03543589811694,11.081968687220966,83.28362219580491,70.98503516942387,12.355831243071256,10.44827322256167,2,7221.8661518176,32.13586723480858,49,6,12,166.54,6418
53,36652.53119695998,33532.30484391173,4.937909708350029,5.324384522771634,112.48374055413925,120.93424749272123,4.827648783523296,5.182834401195494,2,7283.698190121224,706.9177806349609,212,12,10,367.76300000000003,6480
54,33075.16027768729,32977.598201275396,7.066258024383119,7.0998324300264954,100.44139552947388,110.8641113035992,7.5960745650996255,7.285207913487576,2,7407.742065958707,3.5762895522772316,138,5,13,257.119,6604
55,36430.602663587975,28362.417122021572,54.92237745481166,11.771201289949198,143.98497202757335,75.54569296477509,45.77462671212395,11.883443792925606,2,7470.773140029776,91.57989048746447,26,6,7,48.601,6667
56,38773.711211100584,34326.24052185737,4.808990254791305,4.446698786344279,114.87500241923847,106.22308516417512,4.598580609499089,4.248444213506558,1,7538.435834496196,3.3607612362827477,179,12,11,281.012,6734
57,37049.13366183992,32651.00208508831,6.632019425871145,9.084807513498799,81.05230977093385,111.06662111646781,6.108505518282735,8.328199838053663,2,7571.043311589861,491.0629042276618,197,17,12,410.252,6767
58,36546.40914731349,31522.747453760705,12.32307858566693,12.580238355506527,91.04976939491675,92.94083619568936,11.6905025132833,11.927274454007895,2,7914.755647058823,35.53242306341893,81,10,10,167.103,7111
59,32920.0,33452.27367351058,71.23597593789236,8.868363415014588,83.69515670925524,109.21281815588671,36.1327037969489,8.718410297720084,2,7883.21532606363,138.87594585419345,72,6,10,224.917,7079
60,38978.420722667426,31095.63850781167,7.1058563261174434,9.58669999600885,52.207076875706036,71.62597735415068,6.681134750398321,9.157575060506502,1,8133.180764705882,12.51161117912392,27,7,5,44.031,7329
61,38774.845317283594,34320.61761527,6.095312738563696,6.899321603785512,111.13233734733811,125.79219908097656,6.10787813328197,6.9090014366654815,2,8186.664310138978,78.89360376970656,59,10,11,189.427,7383
63,37292.3814158792,35681.195867325616,5.073449384531168,5.207816662516902,93.15338491476419,95.6048019930555,4.899159723721817,5.006199479178902,2,8285.344153283013,64.4125214269164,132,11,8,195.073,7481
64,39094.944697159015,35712.45091608548,7.021024314243951,7.293854984549947,76.99637585390953,80.01711675783022,6.814247874137119,7.044839460672887,1,8299.20670477758,12.206889592394337,43,8,7,164.131,7495
65,40347.78381210068,35983.719015456365,9.145759645045125,44.45726733082953,95.47552380440467,47.37608316899316,8.630200756711735,42.59389688838929,1,8324.551164422432,4060.953216496029,43,10,6,176.578,7521
66,36217.44079580799,34515.455069750926,6.160754744189427,4.66071692692471,113.63254366995719,86.01587100245028,5.785188319980691,4.370781458003511,1,8752.21708261401,374.6579318693366,77,12,11,171.296,7948
67,39780.622849510306,33652.01403529792,6.63522032922587,8.936796701891675,83.58584122436557,105.15449605436528,6.369026078166373,9.198306955689823,2,8804.681356851292,621.5693694123916,48,10,8,150.05700000000002,8001
68,35482.35131169675,31471.10158743337,6.371345235656854,6.2871656879949995,122.72197516229178,121.09910571729189,6.251409737074438,6.160699850591136,1,8850.301617214947,56.52728663017966,152,12,11,256.38,8046
69,40507.83211629418,28637.280775899744,5.3135499754117035,5.7182348783605015,90.09631386042223,96.92141007999905,5.06211579290985,5.438704906524482,2,9056.739777325225,11.475900672367084,79,11,9,145.155,8253
70,38184.4990079187,32917.840877239694,5.1606265369765545,6.425893303695207,81.2648544356294,100.90085059101348,5.0224041988202295,6.2549674629311625,2,9141.727634620414,9.616289968974964,70,8,9,104.871,8338
71,36240.8305476981,28774.940323860832,6.884453382591293,7.020630200635212,91.0444279990393,93.48627797690268,7.050995922768322,7.324116490214387,2,9176.246826536722,0.2546254526127767,80,6,9,81.745,8372
72,35487.36161208416,31481.66326499245,5.500602790400727,5.284972543055294,110.28806086612016,106.00767932376918,5.485033899595608,5.337542212623928,2,9202.949955185153,22.817251765169065,61,8,11,213.127,8399
73,32920.00000000341,33557.34624389591,75.20473108764423,10.79352475372894,115.83286346735328,115.20397598344519,43.518128629964366,12.327532272340413,1,9535.71529339768,710.2892007741267,36,5,7,102.949,8732
74,38037.261674335736,35620.57547826792,5.888898104867541,6.805126336336422,67.80617064636847,78.97109494945938,5.453921429911479,6.3892189901959835,1,9864.209391304348,22.597956977181358,49,8,9,115.458,9060
75,33357.97075291752,33770.12628939434,3.296452979148204,3.3781972053216514,110.61090213311351,113.35240037733469,3.095821087693457,3.1730418221301946,2,10021.842086778042,199.21603446271973,335,13,13,479.66200000000003,9218
76,38499.930733653906,32987.44835949105,12.522211206403856,10.130272992049338,88.4470325078612,71.49231997204498,12.83349432234942,10.397255260779906,2,10257.145565560355,12.872638699771402,38,7,6,105.647,9453
77,36979.48612913414,35968.88013424645,7.039480865563802,7.46652912966087,105.44521986768709,66.24420561083465,6.497603669069205,7.846157343913469,2,10345.286976622023,564.8848765986663,81,13,7,220.059,9541
78,38061.45015328899,35603.12536329985,6.835793271046229,7.194062428366813,94.74873565625138,99.71406641338575,6.689742429998456,7.038738586345639,2,10696.27809790747,3.858687290866299,69,8,10,141.27,9892
79,37559.84086757775,30983.150088001636,6.528435086976776,5.560467574213492,116.59945376598534,99.31378721334082,6.439375354456662,5.4843789795092786,1,10692.941712991718,13.350756199822724,90,11,9,284.484,9889
80,40161.22722230281,28650.152026648822,3.9362746509163915,4.103109388645702,109.15348085589503,113.77801638244732,3.773091457841835,3.9330698716352392,2,10806.642622833619,5.083923240354899,172,11,12,350.494,10003
81,36194.76474193254,34501.848067684055,4.174618621347819,3.343534394068869,107.31018451799704,85.95698922816385,3.906222977966155,3.1274725187392094,2,10797.799256003978,2.2649401627308805,119,12,11,220.309,9994
82,36930.85953311409,35379.39191532378,9.038132641682747,13.805863951678468,72.23669556538704,110.60919589618166,9.021281723811894,13.973947641503486,1,10801.473984089045,31.01050595412189,40,6,10,79.236,9997
83,37922.50466084463,35687.72329365321,3.8531272164883164,3.8213705553188406,100.71951250736886,99.88815814450781,3.6042364968808025,3.573049752384971,2,11011.279821130634,20.896554030116807,167,13,11,348.968,10207
84,40917.72496167531,34787.554529827285,2.087333083579993,4.025564377515805,46.782377593568015,84.46510255297676,5.014141943952119,3.8211936700894085,1,11068.39392857143,30.211954914910862,36,6,8,121.319,10264
85,40239.49833960789,33136.549172222774,7.363510461450289,7.927093331263221,102.24153339889851,110.06797736194635,6.984312408865415,7.5263354328518774,2,11371.795629216167,9.960864230526054,235,11,12,374.831,10568
86,39110.391661195215,32283.915812601655,6.401738861318207,4.891133886200998,99.26375222808444,75.76177019746846,6.118272501603599,4.6190711806112965,2,11451.07419101238,1.670799735473146,38,9,9,146.017,10647
87,38007.98631422075,35623.5823780483,6.541698533839968,6.22343007449062,94.97262959353642,90.37732893395884,6.16254260979748,5.867366029358353,2,11538.229150768175,5.833568221050194,81,11,10,177.262,10734
88,40943.74823713385,34374.7055625185,17.038576981097656,7.825708289637107,67.39432902621469,82.89600142972418,15.651727485395392,7.3194762620134135,1,11749.130587010475,5325.263042623422,36,5,10,102.70400000000001,10945
89,38368.785921205184,34799.15983340741,5.1365161706458675,6.002401432326887,109.64842350584308,128.13324490531875,5.06512292099826,5.905492075245923,2,11862.161723373827,15049.352025566273,169,11,11,398.548,11058
90,37920.21396450212,30336.867164184056,6.3617503666344515,6.36854794759353,99.9296886678595,100.09915528375788,6.288716609701119,6.3881290802609945,2,11853.806497778949,5.552767707810896,83,7,11,148.833,11050
92,37498.81441109156,31022.24622836995,17.733151360582468,5.534236017053459,118.66946351252075,71.29969728598807,15.926527130816407,5.185342558645694,2,12100.387563577144,0.5710962685549212,49,8,10,179.68200000000002,11296
93,37257.57184885256,35613.65537559438,4.282022510469689,4.271582262189714,107.1658320548906,106.90437851863386,4.104650091977552,4.089901778796049,2,12137.55245058986,5.815321312554842,196,11,11,399.813,11334
94,37650.304267291925,32789.346464405855,4.024127474411282,4.479038898392436,101.31854802396334,112.76791646229873,3.8954744566300716,4.329229689677552,2,12203.510670275906,5.272962923519587,166,11,10,283.472,11400
95,37927.740115479166,35698.81521672542,4.603728076551835,4.991573194203896,94.99475950248312,102.87668489813117,5.359193304795983,5.711036050709825,2,12568.870255037888,4.398806530293226,110,7,7,121.233,11765
96,36165.55449398306,34573.49503275197,10.600376298967934,9.838016378796842,108.18786016824421,100.403454249775,10.330160647623226,9.589666627699646,2,12844.799345778474,98.81574255967301,64,10,10,263.952,12041
97,38961.20718488798,31131.47636778508,3.513857196504585,3.6579349174402327,103.9555220131043,108.21819600894926,3.263691953664595,3.398501559484188,2,12853.95617432984,20.599250582290686,213,14,13,329.652,12050
98,36970.0208845699,33085.02690121491,12.407487557501147,14.53146870467192,74.4737514410557,87.22065183592696,12.595738696070516,14.744414842440413,2,13024.440304574115,8.345710823227181,32,5,9,138.31,12220
99,36458.03985084541,32188.726011521194,5.799723368332278,5.318357148850231,135.56580876214827,124.31400900710611,5.4835726244135845,5.027627575264733,2,13060.916030055689,1.3505065191348287,337,16,13,582.34,12257
100,37823.27068310191,33335.21278201405,5.159426223462722,5.549859442874218,108.81627027472896,117.04776738822568,4.954377458427969,5.325983416604586,2,13084.540321623934,3.8645138881166177,129,11,12,246.66,12281
101,40289.05082877033,33073.57340619557,7.954247091708435,7.877058742228255,88.24845361817705,87.40055662079189,7.368836839533155,7.2945649960944685,2,13381.561466666666,60.133613486634985,217,12,11,386.368,12578
102,36341.717806712055,31360.091478902403,5.781845251656765,7.454828629517067,111.27592014706337,143.60608156495528,6.343290084416806,8.029737217987,2,13422.689424431166,15.469476731964832,207,9,9,345.457,12619
103,33682.57734814751,32842.81152571215,5.470696589750672,6.026498878330998,86.7592862631231,95.64566940151434,5.192319701930667,5.713024159834718,2,13639.763296296298,32.866288019922585,72,11,9,199.727,12836
104,38723.25690673998,35622.93709120943,3.0995323429862065,3.6666225168594027,47.027664377801685,60.59235275463425,2.062055547568416,3.3955482102339833,2,14032.715319962224,4.135983887297317,59,8,6,95.07000000000001,13229
105,36187.72282152346,34579.85411975987,7.303535236741039,5.841858659583723,116.19730586966642,94.87880991825338,7.249455988948089,5.654091675436293,2,14177.947856460001,1.138413658355645,111,9,11,245.506,13374
106,40963.811467830594,29601.88232570961,19.348844894340832,5.392814917445101,102.65300478899803,117.0817019775481,12.987184488231225,5.181024671384185,1,14256.321588368663,11.105980579264065,110,6,12,259.199,13452
107,37361.10589993063,29699.111006640764,3.9284288778239267,4.168354619917172,95.31775646039087,101.17202089790644,3.7233695595242793,3.9642542179477647,2,14316.034315437415,46.66963719106076,122,10,11,134.279,13512
108,34680.54039876882,30421.06460016356,4.952325915327595,4.228282890004694,77.57876479995014,66.18163086005252,4.533033936391695,3.910216629667038,2,14488.899467477877,28.348307038222593,79,9,10,138.169,13685
109,35828.57396397132,32381.963745592242,4.165646307501559,3.9916777917316364,43.56829568731563,47.82018977658028,2.791728470183455,3.365339377614631,2,14861.890165152989,21.23693811643894,186,13,13,321.034,14058
110,35946.311386931106,28232.613802759923,4.53464939345673,4.944537642079224,79.70169894536362,86.85156472627227,4.204480955388345,4.600715568539587,2,14956.865196949622,148.63917169182614,81,12,9,123.656,14153
111,40957.00897890699,34771.51931097719,20.564673261122607,6.728308587827248,79.05477164685007,95.7470482880147,15.19226843307953,6.365129879584487,2,15004.092720607992,2.9580558698776205,61,6,9,139.221,14200
112,34989.06456401976,34675.095835091124,4.6902107961242505,4.255866153393559,113.74863093894527,103.21508835172865,4.4094274564711,4.002943952478444,2,15323.876109121496,103.86432619828389,179,12,13,337.396,14520
113,40483.00148410285,28644.338754067838,6.080248988027824,5.231430976618984,114.84487938235614,98.81419347116758,5.872040113809138,5.074664781441875,2,15657.873240123017,4.0191523019107755,109,9,12,221.076,14854
114,40780.847416891644,35985.52767469729,8.442939720327619,23.61704572350981,73.9144877901349,74.5440294978887,7.889297157478056,19.789411009896412,1,15692.540447227018,23.22381428476527,55,8,6,171.38400000000001,14889
115,34966.31699218387,34659.39772733245,6.275917712006246,6.104607898540138,82.88704285060136,80.31293353799371,6.005202171212936,5.834880513190994,2,15739.754326366443,100.30621093560043,55,9,8,84.096,14936
116,35840.260227053186,28271.99345012822,7.20364106010406,6.935114262830259,131.75180827620943,126.54369675751768,6.924943806679355,6.652540517184096,1,15814.38746128449,86.04803168419625,212,14,12,283.902,15010
117,35882.652550061655,32806.173242783945,7.395318605212262,8.19085599578666,76.86551734910843,85.139905288622,7.181507072617896,8.066307897569017,2,15908.102523809526,30.975169063867106,44,8,7,135.06,15104
118,40929.18481570903,34780.31567037658,5.739259257968749,6.525248060453107,61.0415848229765,109.56633781707673,7.00333850846759,6.449492719648716,2,16017.640225973788,19060.69768392303,66,5,9,161.648,15214
119,35840.841531881815,28276.03185577323,6.180799486870345,6.363431520913181,112.5556699295977,116.01267153457755,6.704101480632623,6.852389770027014,2,16122.398599252061,10.406638387727146,69,9,8,159.299,15318
120,35030.183584157836,34725.42746103849,5.163726895768633,4.926270306104506,100.4082606610291,95.77858093825634,4.841886852591988,4.617731520160738,2,16225.067926606967,6.726216008920482,130,11,12,291.55400000000003,15421
121,40318.72312691602,33043.83433514667,4.13537693142392,4.019177924146311,37.730574903937956,38.45400581667186,2.0341405635526626,2.0630736672105976,2,16323.48124337683,9.943123363219495,107,8,8,115.66,15519
122,37317.69796751369,28987.059543294148,3.088314058218893,2.8456865285530544,108.90849178199286,100.35692686333627,2.9060291369257563,2.6793239935598026,2,16479.852401193337,2.565958149974782,196,11,13,305.062,15676
123,32927.878234143005,33449.47040201422,57.39635138075697,9.950360487002921,89.16927084689065,117.0070082942727,31.85826541638375,9.9299671369549,2,16568.333746470682,549.6248979522479,51,6,8,152.973,15764
124,37568.77468866889,30964.324074499236,7.519987496301619,7.554676509960055,112.17385386314373,112.69100426543284,7.294035977918478,7.314293416214289,2,16635.163660123384,12.587931992839799,165,11,11,401.493,15831
125,36923.108346256406,30842.98354302952,0.0,0.0,31.748496417429685,0.7595053991576312,0.0,0.0,2,16861.946750000003,82.86498396299562,39,3,5,245.197,16058
126,36295.50731489294,31361.773213159824,13.450245487137042,42.28188349660371,64.08132736146888,124.79724118999927,15.926277074330491,45.4004749357683,2,16873.561488230385,11.558477945026912,21,5,5,62.017,16070
127,37320.93413686752,28983.74276915745,5.501842950906992,5.387605168406189,121.63431314905498,119.10893041277772,5.266231781382755,5.158326311961888,2,16962.346989954498,5103.01000433041,152,12,13,470.464,16158
129,40448.26908406244,33180.745019710324,11.129821731459318,9.965945593564422,112.12800715384154,101.14358090210688,11.429328772490647,10.489353947236332,2,17072.190631513702,9.176633229167743,95,7,10,214.26500000000001,16268
130,37559.13761051751,30986.78665476715,10.471052295407734,11.910674450080325,140.36408080309585,159.0857148958741,12.944067001750458,14.234809856471596,2,17131.79946370383,14799.669369257817,78,10,10,282.846,16328
131,35713.18681025808,31537.997093869963,6.429933872495433,5.387308620479811,61.564276016687856,47.723739282114046,6.449497437116319,5.016261201244593,2,17191.042928571427,6.8806389182601535,26,4,6,72.32900000000001,16387
132,39478.3867294943,30809.585842111414,6.456297786770624,6.3547314869183955,113.198067882037,111.13207974143057,6.559874422251063,6.395521383448772,1,17347.10324471686,13.101828351973584,133,10,9,219.657,16543
133,39509.98980679847,30780.909266958537,15.340609337677616,61.60925545608131,98.74798212461232,220.67699974665655,21.273650952765898,130.89022647022028,2,17623.271470796706,1825.1315357576138,28,7,5,122.037,16819
134,36974.60189787811,35451.09522196555,4.317310346761255,5.1524748808111545,83.24875149345424,99.37456198021451,4.042234115702469,4.813349245537574,2,17701.86382324437,41.98492246090164,136,12,10,232.618,16898
135,40548.60191378722,28559.446540921886,6.1870618152140855,5.648886374899283,90.49256089416751,82.59531496892498,5.8300823806646935,5.344674428525452,2,17952.615716368186,11.68789041675341,65,12,8,149.25900000000001,17149
136,40314.54185256369,33037.72676638248,3.5458216510620293,3.6432738869775037,43.51100866254023,41.89120911228592,2.1244088053229406,2.0249055964638134,2,18156.291729474833,4178.958570315509,214,11,11,440.178,17352
137,38351.62866758738,34822.98809258188,4.3033135821694835,5.16798500153757,81.34227185312761,97.57585350059925,4.1219835213235765,4.951088110322997,2,18145.71932631069,59.60010654386613,68,10,8,91.534,17342
139,35860.555969862085,28262.12406499166,7.710927687254166,7.11664502281812,112.0024828838327,105.41717215359027,7.880866584113074,7.154678834520826,2,18339.8120874706,27.21835771882921,94,9,9,172.81300000000002,17536
140,37030.05676095646,35530.80230880482,7.574143603244478,5.770099992589774,111.79567113648226,85.13010635959833,7.1478881801993595,5.454269875284958,2,18507.89391995258,6.005138586677044,77,12,10,156.338,17704
141,36283.58866035375,34674.989179910786,5.321402026581993,5.279818504967759,90.9469506161882,90.23816233997013,4.97465376469477,4.934839699577403,2,18578.264581687265,92.44761000194865,114,12,10,298.754,17774
142,38331.78435732521,34659.07343682641,4.9898307331378025,4.9031148640241655,99.14343475260581,97.42329128594668,4.654589321558743,4.577401349273006,2,18617.463482324267,64.11313330797873,122,11,13,203.242,17813
143,36316.437089537416,31339.668680733685,6.300915270072651,7.290693582469499,95.17715858708696,109.77404236581336,5.971973448031829,6.930039355064684,2,18655.898171331715,3.9558337949775946,133,12,10,310.736,17852
